Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1171243,Credit reporting,,Incorrect information on credit report,Account status,FL,33404,Web,12/26/2014,01/14/2015,TransUnion,Closed with explanation,Yes,
1171237,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,MN,56572,Phone,12/26/2014,01/02/2015,"Diversified Consultants, Inc.",Closed with explanation,Yes,
1171236,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Threatened to sue on too old debt,IL,60004,Web,12/26/2014,01/02/2015,"I.C. System, Inc.",Closed with explanation,Yes,
1171235,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,10009,Web,12/26/2014,12/26/2014,Equifax,Closed with explanation,Yes,
1171232,Credit card,,Credit card protection / Debt protection,,TX,76643,Web,12/26/2014,12/26/2014,GE Capital Retail,Closed with explanation,Yes,
1171230,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85027,Phone,12/26/2014,01/02/2015,Loan Care,Closed with explanation,Yes,
1171228,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,FL,33323,Web,12/26/2014,12/26/2014,Bank of America,Closed with explanation,Yes,
1171226,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,TX,78220,Postal mail,12/26/2014,01/02/2015,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
1171220,Debt collection,Credit card,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,SC,29745,Web,12/26/2014,12/26/2014,"The Bureaus, Inc.",Closed with explanation,Yes,
1171209,Credit card,,Identity theft / Fraud / Embezzlement,,WA,98107,Web,12/26/2014,01/02/2015,"Promeritum, LLC",Closed with monetary relief,Yes,
1171189,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NC,28215,Web,12/26/2014,01/02/2015,PayPal,Closed with explanation,Yes,
1171180,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,MN,55431,Phone,12/26/2014,12/30/2014,Ally Financial Inc.,Closed with explanation,Yes,
1171174,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,OR,97442,Web,12/26/2014,12/26/2014,JPMorgan Chase,In progress,Yes,
1171173,Debt collection,Payday loan,Communication tactics,Frequent or repeated calls,OH,44053,Web,12/26/2014,01/02/2015,"Select Management Resources, LLC",Closed with explanation,Yes,
1171167,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,OK,73521,Web,12/26/2014,01/02/2015,Encore Capital Group,Closed with explanation,Yes,
1171144,Student loan,Non-federal student loan,Dealing with my lender or servicer,,IN,47632,Phone,12/26/2014,12/31/2014,Navient,Closed with explanation,Yes,
1171139,Bank account or service,Savings account,Problems caused by my funds being low,,CA,92119,Web,12/26/2014,12/26/2014,Bank of America,Closed with explanation,Yes,
1171138,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,AZ,85048,Web,12/26/2014,12/30/2014,"Progressive Financial Services, Inc.",Closed with explanation,Yes,Yes
1171136,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NC,27263,Fax,12/26/2014,01/02/2015,Vanderbilt Mortgage & Finance,Closed with explanation,Yes,
1171135,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92604,Web,12/26/2014,12/26/2014,Wells Fargo,Closed with explanation,Yes,Yes
1171132,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,LA,70116,Web,12/26/2014,12/26/2014,"Trident Asset Management, L.L.C.",Closed with non-monetary relief,Yes,
1171126,Consumer loan,Title loan,Lender repossessed or sold the vehicle,,GA,30034,Phone,12/26/2014,01/02/2015,World Acceptance Corporation,Closed with explanation,Yes,
1171124,Credit card,,APR or interest rate,,VA,23234,Web,12/26/2014,12/26/2014,Wells Fargo,Closed with explanation,Yes,
1171115,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,CA,93720,Web,12/26/2014,12/26/2014,"Mandarich Law Group, LLP",Closed with explanation,Yes,Yes
1171109,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NV,89502,Postal mail,12/26/2014,01/02/2015,"Credit Bureau Central, Inc (NV)",Closed with explanation,Yes,
1171105,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,WA,98020,Web,12/26/2014,12/26/2014,"Shellpoint Partners, LLC",Closed with explanation,Yes,
1171095,Consumer loan,Vehicle loan,Taking out the loan or lease,,NY,11704,Web,12/26/2014,01/02/2015,Toyota Motor Credit Corporation,Closed with monetary relief,Yes,Yes
1171088,Bank account or service,Checking account,"Account opening, closing, or management",,FL,32056,Postal mail,12/26/2014,12/29/2014,Bank of America,In progress,Yes,
1171087,Bank account or service,Checking account,Problems caused by my funds being low,,TX,77449,Web,12/26/2014,12/26/2014,Wells Fargo,Closed with explanation,Yes,
1171082,Consumer loan,Personal line of credit,Problems when you are unable to pay,,PA,16403,Phone,12/26/2014,01/02/2015,Springleaf Finance Corporation,Closed with explanation,Yes,
1171078,Debt collection,,Communication tactics,Frequent or repeated calls,CA,94597,Web,12/26/2014,12/30/2014,"I.C. System, Inc.",Closed with explanation,Yes,
1171074,Bank account or service,Checking account,Deposits and withdrawals,,FL,32808,Phone,12/26/2014,12/30/2014,Bank of America,Closed with non-monetary relief,Yes,
1171072,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,30127,Web,12/26/2014,12/31/2014,JPMorgan Chase,Closed with monetary relief,Yes,
1171064,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,TN,37174,Web,12/26/2014,12/26/2014,"California Business Bureau, Inc.",Closed with explanation,Yes,
1171062,Credit reporting,,Incorrect information on credit report,Information is not mine,PA,19135,Web,12/26/2014,01/02/2015,TransUnion,Closed with non-monetary relief,Yes,
1171058,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,GA,30066,Web,12/26/2014,12/26/2014,Citibank,Closed with explanation,Yes,
1171057,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,GA,30066,Web,12/26/2014,12/26/2014,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,
1171050,Bank account or service,Checking account,"Making/receiving payments, sending money",,CA,92008,Postal mail,12/26/2014,01/02/2015,U.S. Bancorp,Closed with explanation,Yes,
1171045,Credit card,,Closing/Cancelling account,,NH,03574,Web,12/26/2014,01/02/2015,GE Capital Retail,Closed with explanation,Yes,
1171038,Debt collection,,Communication tactics,Frequent or repeated calls,PA,19143,Web,12/26/2014,12/26/2014,Encore Capital Group,Closed with non-monetary relief,Yes,
1171034,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NY,10306,Postal mail,12/26/2014,01/02/2015,"Northstar Location Services, LLC",Closed,Yes,
1171029,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,IL,60008,Web,12/26/2014,12/26/2014,ALPHA COLLECTION SERVICES,Untimely response,No,
1171027,Credit reporting,,Incorrect information on credit report,Information is not mine,PA,19002,Web,12/26/2014,12/26/2014,Equifax,Closed with explanation,Yes,
1171026,Other financial service,Check cashing,Disclosures,,MI,48439,Web,12/26/2014,01/02/2015,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
1171014,Mortgage,Other mortgage,Other,,MI,48236,Postal mail,12/26/2014,01/02/2015,Bank of America,In progress,Yes,
1170999,Debt collection,Credit card,Disclosure verification of debt,Right to dispute notice not received,NY,10306,Postal mail,12/26/2014,12/30/2014,Amex,Closed with non-monetary relief,Yes,
1170997,Debt collection,Payday loan,Disclosure verification of debt,Not given enough info to verify debt,TX,77489,Web,12/26/2014,01/06/2015,"EZCORP, Inc.",Closed with explanation,Yes,
1170995,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,MN,55109,Web,12/26/2014,12/26/2014,Wells Fargo,Closed with explanation,Yes,Yes
1170986,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NY,10306,Postal mail,12/26/2014,01/02/2015,Barclays,Closed with explanation,Yes,
1170985,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NY,10306,Postal mail,12/26/2014,01/02/2015,"Northstar Location Services, LLC",Closed,Yes,
1170970,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,OH,45424,Web,12/26/2014,01/16/2015,Citibank,Closed with explanation,Yes,Yes
1170969,Consumer loan,Vehicle lease,Managing the loan or lease,,WI,53215,Postal mail,12/26/2014,01/02/2015,TD Bank,Closed with explanation,Yes,
1170967,Credit reporting,,Incorrect information on credit report,Account status,TX,77016,Postal mail,12/26/2014,01/08/2015,Equifax,Closed with explanation,Yes,
1170966,Credit reporting,,Incorrect information on credit report,Account status,TX,77016,Postal mail,12/26/2014,01/08/2015,Experian,Closed with explanation,Yes,
1170965,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,FL,34744,Referral,12/26/2014,01/02/2015,HSBC,Closed with explanation,Yes,
1170964,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,FL,34744,Referral,12/26/2014,01/02/2015,"Premium Asset Services, LLC",Closed,Yes,
1170962,Credit reporting,,Incorrect information on credit report,Public record,NC,27522,Web,12/26/2014,12/26/2014,Experian,In progress,Yes,
1171061,Credit card,,Delinquent account,,NY,11772,Web,12/26/2014,12/31/2014,Wells Fargo,Closed with explanation,Yes,
1171798,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,OR,97306,Web,12/25/2014,12/26/2014,Nationstar Mortgage,Closed with explanation,Yes,Yes
1171797,Consumer loan,Pawn loan,Payment to acct not credited,,MO,65807,Web,12/25/2014,01/02/2015,Tower Loan,Closed with explanation,Yes,
1171795,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,NY,10032,Web,12/25/2014,12/26/2014,"The CBE Group, Inc.",Closed with non-monetary relief,Yes,
1171790,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,NY,11229,Web,12/25/2014,12/26/2014,"Professional Claims Bureau, Inc.",Untimely response,No,
1171789,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,DE,19720,Web,12/25/2014,12/26/2014,Wells Fargo,Closed with explanation,Yes,Yes
1171788,Debt collection,,Communication tactics,Called outside of 8am-9pm,VA,24141,Web,12/25/2014,12/26/2014,"Credit Protection Association, L.P.",Closed,Yes,
1171628,Bank account or service,Checking account,"Account opening, closing, or management",,WA,98102,Web,12/25/2014,12/26/2014,Fifth Third Bank,Closed with explanation,Yes,
1171607,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,IL,60445,Web,12/25/2014,12/26/2014,"Midwest Credit & Collection, Inc.",Closed with explanation,Yes,Yes
1171606,Debt collection,,Improper contact or sharing of info,Talked to a third party about my debt,IL,60445,Web,12/25/2014,12/26/2014,Consumer Collection Management. Inc,Closed,Yes,Yes
1171605,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,IL,60445,Web,12/25/2014,12/26/2014,Consumer Adjustment Company Incorporated,Closed with non-monetary relief,Yes,Yes
1171594,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,WA,98270,Web,12/25/2014,01/06/2015,Nationstar Mortgage,Closed with explanation,Yes,Yes
1171591,Debt collection,Mortgage,Communication tactics,Used obscene/profane/abusive language,CO,80210,Web,12/25/2014,12/26/2014,Commercial Recovery Systems,Closed,No,Yes
1171576,Bank account or service,Other bank product/service,Problems caused by my funds being low,,CA,95825,Web,12/25/2014,12/26/2014,Wells Fargo,Closed with explanation,Yes,
1170951,Credit card,,Billing disputes,,CA,92114,Web,12/25/2014,01/06/2015,Army and Air Force Exchange Service,Closed with explanation,Yes,
1170948,Consumer loan,Vehicle lease,Managing the loan or lease,,GA,30268,Web,12/25/2014,12/25/2014,Ally Financial Inc.,Closed with explanation,Yes,Yes
1170945,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,CA,95373,Web,12/25/2014,01/06/2015,"Expert Global Solutions, Inc.",In progress,Yes,
1170942,Student loan,Non-federal student loan,Dealing with my lender or servicer,,MN,55040,Web,12/25/2014,12/25/2014,Wells Fargo,Closed with explanation,Yes,
1170941,Bank account or service,Checking account,Deposits and withdrawals,,CA,90036,Web,12/25/2014,12/25/2014,Bank of America,Closed with explanation,Yes,
1170940,Credit reporting,,Incorrect information on credit report,Information is not mine,ME,04011,Web,12/25/2014,12/25/2014,TransUnion,Closed with explanation,Yes,
1170938,Credit reporting,,Incorrect information on credit report,Information is not mine,ME,04011,Web,12/25/2014,12/25/2014,Experian,In progress,Yes,
1170936,Credit reporting,,Incorrect information on credit report,Information is not mine,ME,04011,Web,12/25/2014,12/25/2014,Equifax,Closed with non-monetary relief,Yes,Yes
1170935,Credit reporting,,Incorrect information on credit report,Account status,CO,80922,Web,12/25/2014,12/31/2014,Ally Financial Inc.,In progress,Yes,
1170934,Credit reporting,,Incorrect information on credit report,Information is not mine,OK,73034,Web,12/25/2014,12/25/2014,TransUnion,Closed with explanation,Yes,
1170932,Bank account or service,Checking account,Deposits and withdrawals,,MA,01602,Web,12/25/2014,12/25/2014,TD Bank,Closed with monetary relief,Yes,
1170931,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60016,Web,12/25/2014,12/31/2014,Equifax,Closed with explanation,Yes,
1170929,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Sued w/o proper notification of suit,OR,97030,Web,12/25/2014,12/25/2014,"I.Q. Data International, Inc.",Closed with explanation,Yes,
1170928,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,FL,34953,Web,12/25/2014,12/31/2014,United Collection Bureau,Untimely response,No,
1170924,Credit reporting,,Incorrect information on credit report,Information is not mine,PA,19104,Web,12/25/2014,01/12/2015,TransUnion,Closed with explanation,Yes,Yes
1170923,Bank account or service,Checking account,"Account opening, closing, or management",,IN,46235,Web,12/25/2014,12/25/2014,PNC Bank,In progress,Yes,
1170921,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,33155,Web,12/25/2014,12/31/2014,Wells Fargo,Closed with explanation,Yes,
1170920,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,10475,Web,12/25/2014,12/25/2014,Citibank,In progress,Yes,
1170917,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MD,20854,Web,12/25/2014,12/25/2014,Nationstar Mortgage,Closed with explanation,Yes,
1170915,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30024,Web,12/25/2014,01/02/2015,Synovus Bank,Closed with monetary relief,Yes,Yes
1170914,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,GA,30281,Web,12/25/2014,12/25/2014,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1170913,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,95482,Web,12/25/2014,12/25/2014,Experian,Closed with non-monetary relief,Yes,Yes
